vowel_id,start,end,t,percent,F1,F2,F3,F4
924,1076.19,1076.552,1076.263,20,645.5,1164.2,2694.1,--undefined--
924,1076.19,1076.552,1076.281,25,648.9,1123.2,2756.6,--undefined--
924,1076.19,1076.552,1076.299,30,657.1,1093.9,2798.9,--undefined--
924,1076.19,1076.552,1076.317,35,667.4,1115.4,2839.4,--undefined--
924,1076.19,1076.552,1076.335,40,656.4,1100.9,2916,3608.6
924,1076.19,1076.552,1076.353,45,626.8,1085,2826.1,3544.9
924,1076.19,1076.552,1076.371,50,618.5,1070.7,2798.3,3663.6
924,1076.19,1076.552,1076.389,55,615.3,1056.9,2778.7,3672
924,1076.19,1076.552,1076.407,60,626.1,1126.9,2778.6,3627.1
924,1076.19,1076.552,1076.425,65,686.2,1237.3,2836,--undefined--
924,1076.19,1076.552,1076.443,70,610.7,1273.5,2630.8,3506
924,1076.19,1076.552,1076.461,75,571.7,1321.4,2659.2,3598.1
924,1076.19,1076.552,1076.479,80,320,1412,2730,--undefined--
924,1076.19,1076.552,1076.497,85,290.5,1470.5,2793.7,--undefined--
924,1076.19,1076.552,1076.515,90,253.4,1559.4,2872.7,--undefined--
924,1076.19,1076.552,1076.534,95,278.3,1471.5,2661.7,--undefined--
924,1076.19,1076.552,1076.552,100,155.7,1614.1,2713.6,3806
925,1077.791,1078.125,1077.791,0,300.8,1663.8,2676.4,--undefined--
925,1077.791,1078.125,1077.808,5,486.2,1975.8,2639.9,--undefined--
925,1077.791,1078.125,1077.825,10,587.2,1885.6,2629,--undefined--
925,1077.791,1078.125,1077.841,15,647.4,1500.4,2569.6,--undefined--
925,1077.791,1078.125,1077.858,20,703.1,1434.3,2505.1,3418.6
925,1077.791,1078.125,1077.875,25,725.1,1391.9,2499.6,3488
925,1077.791,1078.125,1077.891,30,696.7,1557.6,2539.1,--undefined--
925,1077.791,1078.125,1077.908,35,584.8,1474.3,2485.5,3615.9
925,1077.791,1078.125,1077.925,40,552.9,1443.2,2464,3557.6
925,1077.791,1078.125,1077.941,45,564.3,1402.9,2447.3,3525.4
925,1077.791,1078.125,1077.958,50,596.2,1388.7,2459.6,3651.5
925,1077.791,1078.125,1077.975,55,628.7,1335.3,2454.4,3586.7
925,1077.791,1078.125,1077.991,60,586.9,1290.1,2480.4,3508.1
925,1077.791,1078.125,1078.008,65,584.9,1151.4,2556.7,3448.2
925,1077.791,1078.125,1078.025,70,572.6,1106.6,2605.8,3360.4
925,1077.791,1078.125,1078.041,75,540.6,1073.9,2626.6,3373.7
925,1077.791,1078.125,1078.058,80,529.5,1039.1,2560.5,3202.2
925,1077.791,1078.125,1078.075,85,492.5,1006.8,2500,3160.1
925,1077.791,1078.125,1078.091,90,438.5,983.3,2566.8,3220.9
925,1077.791,1078.125,1078.108,95,402.3,1064.7,2608.9,3157
925,1077.791,1078.125,1078.125,100,438,1202.2,2578.5,3261.1
926,1078.841,1079.131,1078.841,0,443.4,2065.7,2654.8,--undefined--
926,1078.841,1079.131,1078.856,5,437.3,2042.4,2676.7,--undefined--
926,1078.841,1079.131,1078.87,10,403.2,2297.9,2689.5,3121.6
926,1078.841,1079.131,1078.885,15,372.8,2153.1,2570.4,3481.2
926,1078.841,1079.131,1078.899,20,373,2196,3095.4,3457
926,1078.841,1079.131,1078.914,25,350,2192.5,3016.7,3447.4
926,1078.841,1079.131,1078.928,30,353.7,2100.8,2934.1,--undefined--
926,1078.841,1079.131,1078.943,35,355.3,2170.9,3015.3,3326.1
926,1078.841,1079.131,1078.957,40,355.3,2171.4,2788.9,--undefined--
926,1078.841,1079.131,1078.972,45,352.8,2166.8,2728.8,--undefined--
926,1078.841,1079.131,1078.986,50,343.5,2215.8,2766.7,--undefined--
926,1078.841,1079.131,1079.001,55,340.6,2175.7,2498.3,3398.5
926,1078.841,1079.131,1079.015,60,330.9,2341.5,2805.1,--undefined--
926,1078.841,1079.131,1079.03,65,321.1,2231.5,2961.8,--undefined--
926,1078.841,1079.131,1079.044,70,325,2222.4,2834.8,--undefined--
926,1078.841,1079.131,1079.058,75,315.8,2194.6,2789.1,3292.3
926,1078.841,1079.131,1079.073,80,328.6,2145.4,2771.3,3326.1
926,1078.841,1079.131,1079.087,85,303.7,2172.7,2885.8,3291.5
926,1078.841,1079.131,1079.102,90,271.2,2117.9,2839.8,3356.2
926,1078.841,1079.131,1079.116,95,255.2,2192.8,2645.6,3363.9
926,1078.841,1079.131,1079.131,100,270.3,1997.6,2597.5,3653
927,1079.877,1080.343,1079.877,0,771.5,1806.4,3045.5,--undefined--
927,1079.877,1080.343,1079.901,5,515.7,1819.6,2747.2,--undefined--
927,1079.877,1080.343,1079.924,10,603.3,1689.9,2607.9,--undefined--
927,1079.877,1080.343,1079.947,15,643.7,1548.3,2500.4,3397.5
927,1079.877,1080.343,1079.97,20,647.6,1484,2532.7,3400.9
927,1079.877,1080.343,1079.994,25,636.6,1411.1,2539.2,3416.7
927,1079.877,1080.343,1080.017,30,646.9,1372.2,2510.1,3228
927,1079.877,1080.343,1080.04,35,676,1162.7,2455.5,3462.1
927,1079.877,1080.343,1080.064,40,629,1159.2,2518.1,3143.3
927,1079.877,1080.343,1080.087,45,610.8,1235.6,2457.5,3327.2
927,1079.877,1080.343,1080.11,50,601.8,1188.4,2209.7,3351
927,1079.877,1080.343,1080.133,55,577.9,1122,2454.8,3288.6
927,1079.877,1080.343,1080.157,60,535.8,1086.9,2511.6,3208.7
927,1079.877,1080.343,1080.18,65,453.8,1034.3,2501.7,3202.2
927,1079.877,1080.343,1080.203,70,362.5,949.9,2489,3400.1
927,1079.877,1080.343,1080.226,75,403,1052.9,2517.7,3406.2
927,1079.877,1080.343,1080.25,80,362.6,1271.6,2624.5,3350.9
927,1079.877,1080.343,1080.273,85,332.4,1384.4,2480.1,3690.3
927,1079.877,1080.343,1080.296,90,258.7,1381.9,2508.5,--undefined--
927,1079.877,1080.343,1080.319,95,252,1835.5,3006.9,--undefined--
927,1079.877,1080.343,1080.343,100,766.3,2526.9,3439.9,3676.1
928,1080.964,1081.389,1080.964,0,1256.5,1952.5,3186.7,--undefined--
928,1080.964,1081.389,1080.985,5,394,1607.4,2587.9,3386
928,1080.964,1081.389,1081.006,10,452.4,1534,2501.5,3307.4
928,1080.964,1081.389,1081.028,15,503.7,1403.8,2476.7,3339.4
928,1080.964,1081.389,1081.049,20,473.1,1303,2408.7,3204.3
928,1080.964,1081.389,1081.07,25,430.5,1204,2360.3,3206.2
928,1080.964,1081.389,1081.091,30,412.3,1144.8,2346.6,3167.4
928,1080.964,1081.389,1081.113,35,398.9,1094.9,2671.1,3173.1
928,1080.964,1081.389,1081.134,40,389.3,1042.3,2529.3,3210.1
928,1080.964,1081.389,1081.155,45,391,929.9,2603.2,3188.9
928,1080.964,1081.389,1081.176,50,369.9,892.8,2573.5,3315.3
928,1080.964,1081.389,1081.198,55,366.7,929.3,2589.9,3162.6
928,1080.964,1081.389,1081.219,60,368.9,1027.8,2776.3,3126.9
928,1080.964,1081.389,1081.24,65,366.9,1054.2,2954.1,--undefined--
928,1080.964,1081.389,1081.261,70,366,975.4,2622,3232.3
928,1080.964,1081.389,1081.283,75,380.4,1150.6,2772.3,3394.7
928,1080.964,1081.389,1081.304,80,351.8,1126.9,2456.2,3369.6
928,1080.964,1081.389,1081.325,85,253.1,1098,2437.7,3344
928,1080.964,1081.389,1081.347,90,364.6,2293.2,3120.4,--undefined--
928,1080.964,1081.389,1081.368,95,253.1,1687,2679.5,3607
928,1080.964,1081.389,1081.389,100,268.9,1463.5,2453.5,3463.1
929,1082.122,1082.433,1082.122,0,260.9,2111.6,2758.1,--undefined--
929,1082.122,1082.433,1082.137,5,266.7,2107.2,2950.5,3218.4
929,1082.122,1082.433,1082.153,10,291.3,2176.1,3081.5,--undefined--
929,1082.122,1082.433,1082.168,15,295.6,2174.4,3179.9,--undefined--
929,1082.122,1082.433,1082.184,20,290.5,2201.1,3151.6,--undefined--
929,1082.122,1082.433,1082.2,25,282.3,2187.1,3218.1,3328.4
929,1082.122,1082.433,1082.215,30,283.1,2232.5,3190.5,3439.4
929,1082.122,1082.433,1082.231,35,284.4,2266.4,3148.1,--undefined--
929,1082.122,1082.433,1082.246,40,277.9,2247.5,3129.9,--undefined--
929,1082.122,1082.433,1082.262,45,266.9,2275.7,3247.4,--undefined--
929,1082.122,1082.433,1082.277,50,265,2358.3,3161.4,--undefined--
929,1082.122,1082.433,1082.293,55,266.3,2210.1,3152,3268.1
929,1082.122,1082.433,1082.309,60,259.7,2193.5,3117.1,3334.6
929,1082.122,1082.433,1082.324,65,250.5,2189.8,3035.5,3360.1
929,1082.122,1082.433,1082.34,70,242.5,2156.4,3001.3,3343.5
929,1082.122,1082.433,1082.355,75,249.6,2173.9,3057.3,3385.7
929,1082.122,1082.433,1082.371,80,243.7,2133.3,2970.7,3410
929,1082.122,1082.433,1082.386,85,243.8,2082.7,2852,3433.9
929,1082.122,1082.433,1082.402,90,239.9,2054,2578.3,3442
929,1082.122,1082.433,1082.418,95,207.6,2021,2392.9,3343.4
929,1082.122,1082.433,1082.433,100,205.4,2134.4,2932.9,--undefined--
930,1083.162,1083.431,1083.162,0,257.2,1755.4,2685.5,3688.6
930,1083.162,1083.431,1083.175,5,314,1576.7,2595,3545.2
930,1083.162,1083.431,1083.189,10,328.1,1564.1,2468.6,3434.2
930,1083.162,1083.431,1083.202,15,343.8,1574.4,2460.8,3442.4
930,1083.162,1083.431,1083.216,20,346.6,1504.6,2410,3151.7
930,1083.162,1083.431,1083.229,25,349.1,1468.4,2414.6,3187.4
930,1083.162,1083.431,1083.243,30,352.9,1440.3,2418.1,3144
930,1083.162,1083.431,1083.256,35,365.7,1405.7,2393.5,3071.9
930,1083.162,1083.431,1083.27,40,373.7,1388.9,2383.8,3117.9
930,1083.162,1083.431,1083.283,45,383.4,1370.7,2443.2,3185.9
930,1083.162,1083.431,1083.296,50,368,1363.6,2382.2,3137.1
930,1083.162,1083.431,1083.31,55,365,1322.4,2487,3261.3
930,1083.162,1083.431,1083.323,60,375,1369,2487.2,3191
930,1083.162,1083.431,1083.337,65,368.4,1350.5,2405.5,3139.4
930,1083.162,1083.431,1083.35,70,361.6,1482.4,2366.9,3152.8
930,1083.162,1083.431,1083.364,75,375.4,1564.7,2407,3200.7
930,1083.162,1083.431,1083.377,80,363.8,1560.6,2362.9,3203.9
930,1083.162,1083.431,1083.391,85,353.1,1628.2,2399.1,3174.9
930,1083.162,1083.431,1083.404,90,351.8,1851.1,2352.7,3325.8
930,1083.162,1083.431,1083.418,95,330.6,1828.2,2456,3333.5
930,1083.162,1083.431,1083.431,100,228.6,1738.3,2422.3,3343.5
931,1084.091,1084.4,1084.091,0,271.4,1603.3,2590.2,--undefined--
931,1084.091,1084.4,1084.106,5,389.2,1861.4,2678.5,--undefined--
931,1084.091,1084.4,1084.122,10,504.3,1926.3,2689.8,--undefined--
931,1084.091,1084.4,1084.137,15,571.4,1997.8,2773,--undefined--
931,1084.091,1084.4,1084.153,20,578,2029.2,2773.9,--undefined--
931,1084.091,1084.4,1084.168,25,562.6,1989.2,2661.5,--undefined--
931,1084.091,1084.4,1084.184,30,530.6,2172.8,2833.6,--undefined--
931,1084.091,1084.4,1084.199,35,508.3,2192,2698.2,--undefined--
931,1084.091,1084.4,1084.215,40,523.9,2069.1,2718.4,--undefined--
931,1084.091,1084.4,1084.23,45,537.1,2028.2,2603.2,--undefined--
931,1084.091,1084.4,1084.246,50,515.3,1941.8,2619.2,--undefined--
931,1084.091,1084.4,1084.261,55,476.5,1883.4,2420.8,--undefined--
931,1084.091,1084.4,1084.277,60,453.1,1892.9,2551.7,3629.6
931,1084.091,1084.4,1084.292,65,445.6,1876,2557.1,--undefined--
931,1084.091,1084.4,1084.308,70,404,1860.6,2537.5,--undefined--
931,1084.091,1084.4,1084.323,75,380.8,1883.5,2641.5,--undefined--
931,1084.091,1084.4,1084.338,80,352.3,1892.8,2845.4,--undefined--
931,1084.091,1084.4,1084.354,85,327.7,1910.5,2591.6,--undefined--
931,1084.091,1084.4,1084.369,90,280,1913.6,2547.7,--undefined--
931,1084.091,1084.4,1084.385,95,336.4,1811.8,2820.6,--undefined--
931,1084.091,1084.4,1084.4,100,338.3,1692.5,2571.8,--undefined--
932,1084.993,1085.42,1084.993,0,353,1537.3,2506.7,3248.9
932,1084.993,1085.42,1085.015,5,485.4,1507.7,2486.6,3494
932,1084.993,1085.42,1085.036,10,512.9,1443.8,2451,3135.4
932,1084.993,1085.42,1085.057,15,500.9,1458.5,2493.9,3327.6
932,1084.993,1085.42,1085.079,20,483.3,1457.1,2500.9,3270.9
932,1084.993,1085.42,1085.1,25,383.5,1408.6,2418.8,3362.8
932,1084.993,1085.42,1085.121,30,419.7,1361.6,2405.7,3361.8
932,1084.993,1085.42,1085.143,35,509.9,1313,2372.1,3308.8
932,1084.993,1085.42,1085.164,40,503.4,1256.3,2337.8,3397.3
932,1084.993,1085.42,1085.185,45,473.7,1136.8,2340.7,3457.5
932,1084.993,1085.42,1085.207,50,466.6,1061,2368.3,3287.6
932,1084.993,1085.42,1085.228,55,430.6,1040.2,2343.4,3191.5
932,1084.993,1085.42,1085.25,60,405.8,993.2,2432.2,3151
932,1084.993,1085.42,1085.271,65,262.4,910.9,2555.9,3277.3
932,1084.993,1085.42,1085.292,70,286.7,931.1,2516.6,3151.3
932,1084.993,1085.42,1085.314,75,323.7,1056.1,2501.2,3194.8
932,1084.993,1085.42,1085.335,80,359.7,978.6,2515,3244.9
932,1084.993,1085.42,1085.356,85,356.5,1145.1,2524.6,3305.7
932,1084.993,1085.42,1085.378,90,361.3,1315.1,2437.1,3287.1
932,1084.993,1085.42,1085.399,95,326.8,1588.5,2533.7,3370.5
932,1084.993,1085.42,1085.42,100,248.2,1563,2553.9,3581.9
933,1086.453,1086.813,1086.453,0,186.5,2001.1,3187.1,--undefined--
933,1086.453,1086.813,1086.471,5,330.5,874.6,2584.1,--undefined--
933,1086.453,1086.813,1086.489,10,448.5,1842.8,2990.4,--undefined--
933,1086.453,1086.813,1086.507,15,508.6,1884.7,2733.1,--undefined--
933,1086.453,1086.813,1086.525,20,551.2,1913.1,2764.4,--undefined--
933,1086.453,1086.813,1086.543,25,571.9,1711.2,2614.1,3256.5
933,1086.453,1086.813,1086.561,30,579.3,1674.3,2556.9,3451.7
933,1086.453,1086.813,1086.579,35,585.6,1413.3,2534.1,3383.1
933,1086.453,1086.813,1086.597,40,567.9,1948.1,2567,--undefined--
933,1086.453,1086.813,1086.615,45,659.8,2505.5,2606.4,--undefined--
933,1086.453,1086.813,1086.633,50,624.7,2330.1,2603,--undefined--
933,1086.453,1086.813,1086.651,55,595,1664.6,2491.2,3136.6
933,1086.453,1086.813,1086.669,60,648.4,1688.6,2488.6,3099.9
933,1086.453,1086.813,1086.687,65,621.4,1696.1,2473.7,3284.3
933,1086.453,1086.813,1086.705,70,593,1744.3,2505.7,3420.4
933,1086.453,1086.813,1086.723,75,606.3,1917.5,2581.8,--undefined--
933,1086.453,1086.813,1086.741,80,562.6,1721.3,2693.1,--undefined--
933,1086.453,1086.813,1086.759,85,554.1,1718.1,2711.6,--undefined--
933,1086.453,1086.813,1086.777,90,529.2,1702.2,2613.4,--undefined--
933,1086.453,1086.813,1086.795,95,455.2,1700.2,2584.9,--undefined--
933,1086.453,1086.813,1086.813,100,414.3,1604.9,2570.8,--undefined--
934,1087.486,1087.881,1087.486,0,471.8,1460.8,2535.9,3327.4
934,1087.486,1087.881,1087.505,5,595.9,1335,2321.4,3575.6
934,1087.486,1087.881,1087.525,10,622.8,1149.7,2307.6,3574.9
934,1087.486,1087.881,1087.545,15,633.6,1077.2,2404.9,3447.2
934,1087.486,1087.881,1087.565,20,618.4,1022.4,2583.3,3505.6
934,1087.486,1087.881,1087.584,25,624.6,1012.8,2620.9,3882
934,1087.486,1087.881,1087.604,30,604.8,986.2,2575.6,3595.8
934,1087.486,1087.881,1087.624,35,594.8,950.7,2779.2,3528
934,1087.486,1087.881,1087.644,40,583.4,989.8,2775.3,3500.5
934,1087.486,1087.881,1087.663,45,578.7,977.8,2770.8,3504.2
934,1087.486,1087.881,1087.683,50,568.2,1011.5,2753.9,3454.4
934,1087.486,1087.881,1087.703,55,573.7,1030.2,2762.5,3459.1
934,1087.486,1087.881,1087.723,60,595,1063.9,2743,3436.3
934,1087.486,1087.881,1087.742,65,632.8,1163.1,2659.5,3473
934,1087.486,1087.881,1087.762,70,642.2,1217.6,2616.9,3445.3
934,1087.486,1087.881,1087.782,75,648.4,1293.5,2548.5,3440.3
934,1087.486,1087.881,1087.802,80,577.5,1375,2483.3,3401.1
934,1087.486,1087.881,1087.822,85,538.9,1415.1,2680.6,3534.5
934,1087.486,1087.881,1087.841,90,468.7,1475.9,2633.3,3531.7
934,1087.486,1087.881,1087.861,95,386.5,1536,2767.5,--undefined--
934,1087.486,1087.881,1087.881,100,366.5,1532.8,2713.7,--undefined--
935,1089.572,1089.794,1089.572,0,663.4,1652.9,2632.1,3747.5
935,1089.572,1089.794,1089.583,5,291.7,1670.5,2533.2,3650.7
935,1089.572,1089.794,1089.594,10,365.8,1601.8,2387.3,3553.8
935,1089.572,1089.794,1089.605,15,365.8,1581.1,2338.6,3375.5
935,1089.572,1089.794,1089.617,20,367.7,1505.1,2310.6,3322.8
935,1089.572,1089.794,1089.628,25,371,1450.3,2286.3,3322.4
935,1089.572,1089.794,1089.639,30,360,1382.9,2290.1,3236.3
935,1089.572,1089.794,1089.65,35,369.9,1347.8,2290.3,3310.2
935,1089.572,1089.794,1089.661,40,374.3,1354.1,2365.8,3528.2
935,1089.572,1089.794,1089.672,45,371,1366,2333,3341.7
935,1089.572,1089.794,1089.683,50,369.6,1409.3,2356.5,3272.4
935,1089.572,1089.794,1089.694,55,372.6,1416.1,2378.8,3133.3
935,1089.572,1089.794,1089.705,60,379.1,1456.5,2339.2,3285.1
935,1089.572,1089.794,1089.716,65,382.7,1499.7,2242.3,3266.2
935,1089.572,1089.794,1089.727,70,395.8,1508.8,2410.2,3238.8
935,1089.572,1089.794,1089.738,75,380.5,1464.1,2427,3279.2
935,1089.572,1089.794,1089.749,80,370.6,1430,2399.5,3377.2
935,1089.572,1089.794,1089.761,85,370.6,1477,2419.2,3412
935,1089.572,1089.794,1089.772,90,360.8,1543.8,2431,3496.2
935,1089.572,1089.794,1089.783,95,345.1,1562.4,2517.9,--undefined--
935,1089.572,1089.794,1089.794,100,315.9,1689.9,2545.5,--undefined--
936,1090.548,1090.89,1090.548,0,467.4,1501.5,2740.8,--undefined--
936,1090.548,1090.89,1090.565,5,588.6,1078.1,2513.9,3745.2
936,1090.548,1090.89,1090.583,10,646.9,1139.7,2514.9,3555.8
936,1090.548,1090.89,1090.6,15,655.5,1111.4,2526,3632.3
936,1090.548,1090.89,1090.617,20,622.1,1099.3,2533.7,3688.9
936,1090.548,1090.89,1090.634,25,694.6,1128.5,2715,--undefined--
936,1090.548,1090.89,1090.651,30,664.7,996.1,2678,--undefined--
936,1090.548,1090.89,1090.668,35,666.6,1022.6,2721.8,--undefined--
936,1090.548,1090.89,1090.685,40,612.7,1132.7,2753.1,3810.4
936,1090.548,1090.89,1090.702,45,554.8,1262.3,2864.7,--undefined--
936,1090.548,1090.89,1090.719,50,509.2,1228.4,2899.2,--undefined--
936,1090.548,1090.89,1090.736,55,543.4,1307.5,2818.3,3711.3
936,1090.548,1090.89,1090.753,60,627.7,1194.1,2831.9,--undefined--
936,1090.548,1090.89,1090.77,65,588.4,1199.3,2668.6,3808.8
936,1090.548,1090.89,1090.787,70,612.2,1141.5,2742,3590.6
936,1090.548,1090.89,1090.804,75,503.6,1297.3,2608.5,3604.9
936,1090.548,1090.89,1090.821,80,453.7,1379.8,2608.5,3619.1
936,1090.548,1090.89,1090.839,85,612,1484.1,2667.7,3569.7
936,1090.548,1090.89,1090.856,90,489.4,1519.2,2571.6,3646.5
936,1090.548,1090.89,1090.873,95,535.5,1608,2622.8,3634.7
936,1090.548,1090.89,1090.89,100,406.8,1682,2682.7,3450
937,1091.515,1091.784,1091.515,0,285.2,2184.1,3226.5,--undefined--
937,1091.515,1091.784,1091.528,5,310.6,2156.5,3244.8,3743.6
937,1091.515,1091.784,1091.542,10,319,2164.7,3452.9,--undefined--
937,1091.515,1091.784,1091.555,15,309.7,2164.7,3201.5,--undefined--
937,1091.515,1091.784,1091.568,20,301.8,2182.6,3237.4,--undefined--
937,1091.515,1091.784,1091.582,25,296.4,2184.3,3254.8,--undefined--
937,1091.515,1091.784,1091.595,30,285.2,2186,3315.2,--undefined--
937,1091.515,1091.784,1091.609,35,272.4,2201.6,3380.3,--undefined--
937,1091.515,1091.784,1091.622,40,275.2,2223.7,3317.7,--undefined--
937,1091.515,1091.784,1091.636,45,261.1,2194.8,3355.2,--undefined--
937,1091.515,1091.784,1091.649,50,254.4,2187.7,3323.1,--undefined--
937,1091.515,1091.784,1091.663,55,255.8,2222.7,3274.2,--undefined--
937,1091.515,1091.784,1091.676,60,241.6,2217.4,3269.4,--undefined--
937,1091.515,1091.784,1091.69,65,245.3,2207.5,3210.1,--undefined--
937,1091.515,1091.784,1091.703,70,250.2,2419.7,3230.6,--undefined--
937,1091.515,1091.784,1091.717,75,250.5,2279.6,3160.4,--undefined--
937,1091.515,1091.784,1091.73,80,258.7,2210.4,3140.9,--undefined--
937,1091.515,1091.784,1091.744,85,257.2,2200.5,3082.8,--undefined--
937,1091.515,1091.784,1091.757,90,265.4,2157.2,2891.5,--undefined--
937,1091.515,1091.784,1091.771,95,259.8,2121.4,2950.6,3523.2
937,1091.515,1091.784,1091.784,100,235.1,2157.9,3063,--undefined--
938,1092.346,1092.709,1092.346,0,358.8,1686,2497.3,3326
938,1092.346,1092.709,1092.364,5,449.4,1606.8,2805.2,--undefined--
938,1092.346,1092.709,1092.382,10,466.3,1375.5,2392,3228.5
938,1092.346,1092.709,1092.4,15,464.8,1226.5,2415.4,3135.3
938,1092.346,1092.709,1092.418,20,447.8,1214.9,2368.3,3174.6
938,1092.346,1092.709,1092.436,25,443.2,1181.8,2407.7,--undefined--
938,1092.346,1092.709,1092.455,30,424.7,1123.1,2425.4,--undefined--
938,1092.346,1092.709,1092.473,35,388.1,1075.4,2442.2,3135.2
938,1092.346,1092.709,1092.491,40,370.8,1002.2,2524.8,3102.7
938,1092.346,1092.709,1092.509,45,406.6,815,2549.9,3176.3
938,1092.346,1092.709,1092.527,50,386.6,949.8,2553.6,3170.2
938,1092.346,1092.709,1092.545,55,373.1,942.8,2651.2,3184.3
938,1092.346,1092.709,1092.564,60,380.3,857.5,2524.8,3259.7
938,1092.346,1092.709,1092.582,65,381.9,822.3,2500.3,3380.2
938,1092.346,1092.709,1092.6,70,376.2,746,2518.6,3494.3
938,1092.346,1092.709,1092.618,75,361,1123.7,2606.3,3649.9
938,1092.346,1092.709,1092.636,80,354.3,1150.9,2542.8,3609.8
938,1092.346,1092.709,1092.654,85,350.6,1357.7,2408.2,3469.6
938,1092.346,1092.709,1092.673,90,341.7,1549.2,2511,3503.6
938,1092.346,1092.709,1092.691,95,337.9,1989.9,2795.6,3644.6
938,1092.346,1092.709,1092.709,100,310.7,1898.5,2716.6,3707.3
939,1093.406,1093.777,1093.406,0,162.5,1955.6,3500.2,--undefined--
939,1093.406,1093.777,1093.424,5,313.6,1795.5,2638.9,--undefined--
939,1093.406,1093.777,1093.443,10,305,1145.7,2503.3,3518
939,1093.406,1093.777,1093.461,15,290.7,940.1,2461.8,3532.3
939,1093.406,1093.777,1093.48,20,367.5,1436.1,2903.6,3256.6
939,1093.406,1093.777,1093.498,25,401.5,1208.2,2703.8,3173.2
939,1093.406,1093.777,1093.517,30,416.3,1025.8,2999.7,3145.5
939,1093.406,1093.777,1093.536,35,427.5,932.2,2881.3,--undefined--
939,1093.406,1093.777,1093.554,40,397.8,847.1,2852.3,2910.9
939,1093.406,1093.777,1093.573,45,404.4,836,2858,3444.2
939,1093.406,1093.777,1093.591,50,398.2,884,2569.3,2940
939,1093.406,1093.777,1093.61,55,401.3,1017.7,2602.6,2866.7
939,1093.406,1093.777,1093.628,60,383,1192.3,2382.6,3082.5
939,1093.406,1093.777,1093.647,65,379.9,1487.7,2412.5,3152.2
939,1093.406,1093.777,1093.665,70,360.5,1842.6,2258.8,3242.6
939,1093.406,1093.777,1093.684,75,360,1987.7,2357.2,3216.9
939,1093.406,1093.777,1093.703,80,349.3,2053.1,2539.3,3363.3
939,1093.406,1093.777,1093.721,85,339.7,2208.6,2674,--undefined--
939,1093.406,1093.777,1093.74,90,349.2,2141.1,2830.3,--undefined--
939,1093.406,1093.777,1093.758,95,330.1,2081.6,2640.2,--undefined--
939,1093.406,1093.777,1093.777,100,411.2,2140.5,2573.2,--undefined--
940,1094.53,1094.852,1094.53,0,449,1909.2,2911.1,2926.1
940,1094.53,1094.852,1094.547,5,574.1,1567.1,2361.8,3106.9
940,1094.53,1094.852,1094.563,10,658.5,1523.4,2501.6,--undefined--
940,1094.53,1094.852,1094.579,15,703.9,1436.1,2536.3,--undefined--
940,1094.53,1094.852,1094.595,20,708.8,1396.8,2644.2,--undefined--
940,1094.53,1094.852,1094.611,25,709.5,1341.4,2630.6,--undefined--
940,1094.53,1094.852,1094.627,30,712.8,1296.8,2719.2,--undefined--
940,1094.53,1094.852,1094.643,35,676.5,1223.9,2666.9,3596.1
940,1094.53,1094.852,1094.659,40,681.6,1106.8,2724.5,3624.6
940,1094.53,1094.852,1094.675,45,661.8,1138.4,2761.5,--undefined--
940,1094.53,1094.852,1094.691,50,633.5,1257.9,2766.4,--undefined--
940,1094.53,1094.852,1094.707,55,586.7,1296.3,2769.1,3717
940,1094.53,1094.852,1094.723,60,581.2,1315.3,2763.3,--undefined--
940,1094.53,1094.852,1094.739,65,569.4,1325.1,2650.2,3516.9
940,1094.53,1094.852,1094.755,70,607.4,1271.9,2687.2,3622
940,1094.53,1094.852,1094.772,75,620.3,1230.5,2623.7,3427.5
940,1094.53,1094.852,1094.788,80,644.7,1324.7,2630.6,3413.5
940,1094.53,1094.852,1094.804,85,696.2,1405.6,2617.5,3423
940,1094.53,1094.852,1094.82,90,591.3,1474.4,2643,3551.5
940,1094.53,1094.852,1094.836,95,580,1527.4,2643.8,3556.7
940,1094.53,1094.852,1094.852,100,499,1575.2,2760.4,2934.9
941,1095.638,1096.014,1095.638,0,356.6,2182.2,3189.9,--undefined--
941,1095.638,1096.014,1095.657,5,451.1,1449.2,2837.4,3270.9
941,1095.638,1096.014,1095.676,10,557.7,1317.2,2701.7,3390
941,1095.638,1096.014,1095.695,15,626.9,1191.6,2651.8,3354.5
941,1095.638,1096.014,1095.713,20,630.3,1118.3,2664,3453.6
941,1095.638,1096.014,1095.732,25,629.3,1069.8,2965.5,3439.9
941,1095.638,1096.014,1095.751,30,600.8,994.5,3026.8,3575.7
941,1095.638,1096.014,1095.77,35,548.8,927.7,2882.4,3313.6
941,1095.638,1096.014,1095.789,40,560.9,902.5,2907.2,3393.7
941,1095.638,1096.014,1095.807,45,554.6,913.5,2913.8,3401.6
941,1095.638,1096.014,1095.826,50,586.9,866.7,2907.6,3344.8
941,1095.638,1096.014,1095.845,55,568.7,928.9,2879.9,3382
941,1095.638,1096.014,1095.864,60,607.8,846.3,2774.6,3474
941,1095.638,1096.014,1095.882,65,573.9,1061,2662.4,3475.6
941,1095.638,1096.014,1095.901,70,583.1,1189.3,2620.3,3462.5
941,1095.638,1096.014,1095.92,75,578.9,1312.9,2616.6,3450.1
941,1095.638,1096.014,1095.939,80,544.2,1401.8,2632,3591.7
941,1095.638,1096.014,1095.957,85,518,1524.9,2665.8,3621.4
941,1095.638,1096.014,1095.976,90,436.5,1484.6,2780.3,3774.9
